Id,SalePrice
1651,121544.72607631785
1652,98770.34777588127
1653,101152.01803370762
1654,163548.94386224085
1655,164203.37302105335
1656,163285.24724006152
1657,163445.98125057144
1658,164557.7248203113
1659,151884.33266866102
1660,141777.52943400168
1661,416889.43722038146
1662,406375.3724549568
1663,367964.2654957897
1664,429321.7173505855
1665,314039.3129378777
1666,322581.53907518473
1667,347365.4203186366
1668,331401.9297727911
1669,311855.65709480934
1670,334510.0042406195
1671,256658.2426694648
1672,473099.8095249194
1673,295098.14886526676
1674,252885.31128223857
1675,177667.27967829836
1676,182749.46585868104
1677,202693.7652552504
1678,447105.7637849928
1679,379274.2196164089
1680,318426.3000476511
1681,279806.0581546688
1682,294763.3599674214
1683,191707.35910026653
1684,176700.88584917432
1685,176488.84365089113
1686,177765.21871773028
1687,168607.0550454759
1688,191783.99191676575
1689,194072.07142405218
1690,185643.65110197436
1691,174830.6943078408
1692,269068.29604902247
1693,169724.1881645868
1694,181421.3589640146
1695,170189.1357644236
1696,263856.29575755313
1697,174258.52475575687
1698,331699.5188544128
1699,323785.88444001885
1700,243820.72131080105
1701,258300.46981775746
1702,254549.0216048781
1703,258110.8924006611
1704,283219.2650383948
1705,238633.0750935488
1706,451385.4889052429
1707,210224.33592001212
1708,210121.51877580845
1709,292064.76896798343
1710,226368.1524849394
1711,260961.77477904648
1712,236905.16052588474
1713,255757.92692809796
1714,216447.11067945213
1715,198635.31073792127
1716,181100.39407560142
1717,170155.25325965817
1718,142660.84985985426
1719,207144.67420525447
1720,248378.81846720408
1721,171988.41242791773
1722,135173.02128833262
1723,153172.67372415183
1724,208511.5195470847
1725,230468.82776382327
1726,182907.18372498665
1727,168991.46747089844
1728,188438.1058861441
1729,165258.01291196482
1730,164998.12790201153
1731,123759.71057564743
1732,134551.8217683861
1733,126554.89682794003
1734,134946.5843671175
1735,128226.26256673306
1736,117970.91040189343
1737,360596.14497794287
1738,209789.01555522825
1739,280302.821176551
1740,186880.2389726667
1741,177446.5770152131
1742,177180.77470895802
1743,173719.93592759108
1744,315867.1694223428
1745,245005.79580867707
1746,273084.15794511687
1747,220846.50999591753
1748,200360.42311863464
1749,160590.93571678855
1750,150048.16233502646
1751,234274.2436894584
1752,124351.72024069628
1753,140700.04701715242
1754,223559.880936944
1755,164856.08640574035
1756,122562.27295752791
1757,121537.24786535506
1758,148532.53047569664
1759,175840.90903092065
1760,155919.7678114998
1761,154355.56157490017
1762,171447.77772934802
1763,172626.99273739246
1764,116994.66098760813
1765,176351.88285681634
1766,169291.13957155423
1767,196983.24214254832
1768,140727.0315601495
1769,163781.30009763117
1770,134020.40286587476
1771,138628.1964393274
1772,142800.45633616767
1773,146304.15037175527
1774,133374.91380927988
1775,136065.986026208
1776,121644.88778803108
1777,118441.63643791007
1778,132309.9100503335
1779,116184.83034154934
1780,181847.73651663712
1781,134714.59517423811
1782,106096.7677791368
1783,122979.40468780915
1784,96558.72871479938
1785,118921.202030044
1786,148683.51243282744
1787,167806.34292962105
1788,68206.69971759926
1789,95740.86535701007
1790,91717.67849115956
1791,172013.7826608272
1792,153826.32561678195
1793,138145.66186131546
1794,139702.6623638811
1795,139696.60541046163
1796,123729.68820593417
1797,118028.18822767258
1798,128996.1989669169
1799,116195.08161054773
1800,122923.16836718962
1801,129306.52784167722
1802,155981.52866141417
1803,157635.07726655118
1804,139601.65816433541
1805,136308.44236413922
1806,114248.67327511564
1807,152753.9946341318
1808,113988.55029932804
1809,129312.59882118012
1810,146768.7376329483
1811,117426.3275548232
1812,117823.45479117964
1813,119710.414170969
1814,103488.78263950185
1815,68672.47353439583
1816,104745.57041124758
1817,122059.95740035102
1818,133532.53776485974
1819,114223.93952479059
1820,78431.54642624961
1821,125811.25839107107
1822,146459.0348048699
1823,62610.505003759936
1824,136687.3358461388
1825,139385.0206538934
1826,108055.49785528681
1827,109979.52048075534
1828,138594.77501237526
1829,116882.48915872649
1830,146708.26165586142
1831,179424.0819002793
1832,111629.02989320541
1833,143313.61396586403
1834,140776.88839883625
1835,185118.663177666
1836,129819.2322907462
1837,104114.23115672279
1838,135176.76196148543
1839,92079.54576492701
1840,160323.26556737666
1841,147433.85343134127
1842,93138.94290324624
1843,141845.7686713657
1844,133169.56586953602
1845,140949.32707761042
1846,151322.8856114251
1847,148369.97109602988
1848,68894.961854009
1849,120234.21593502413
1850,133079.37948571955
1851,148586.20222427082
1852,132411.66597698757
1853,137545.59441469706
1854,177730.20399436503
1855,143097.1740373416
1856,219268.4935326794
1857,159009.64717473055
1858,137670.62489636193
1859,129919.5338348397
1860,153900.26381286478
1861,129688.8062157921
1862,277168.04618357477
1863,276140.3387424974
1864,276140.3387424974
1865,341353.5629538913
1866,332122.75605575996
1867,244299.15385529827
1868,292374.96497293876
1869,191124.22320336325
1870,245353.76335597367
1871,253885.3316038445
1872,175361.560070399
1873,222185.36814960092
1874,138530.87340085988
1875,209670.68473929795
1876,185364.22616450803
1877,204117.44111096923
1878,210849.84989286662
1879,131197.4457913168
1880,136847.08597941062
1881,232546.34114613166
1882,256496.43809465488
1883,199217.92836892614
1884,218154.3502341975
1885,252952.47330872336
1886,291287.16321744246
1887,202307.33870779004
1888,278756.04396307364
1889,165452.96167005505
1890,138483.85758276275
1891,140552.0213840894
1892,115307.44914940801
1893,139654.13533751812
1894,131335.95427172497
1895,153422.06390250404
1896,121704.78073338974
1897,116365.71083030006
1898,106099.83953320725
1899,130537.14977148575
1900,152019.36911431444
1901,163849.34358895835
1902,136320.0671880475
1903,233483.8540602918
1904,137921.43065659396
1905,177582.06671795936
1906,154051.44274163063
1907,196926.2153005984
1908,118490.52978944205
1909,137882.01049800188
1910,129692.87259664369
1911,192492.58837245937
1912,265067.7710672297
1913,138711.0158561901
1914,67173.05875803485
1915,345006.03326971264
1916,79233.51923984404
1917,258681.25683806246
1918,132323.0647288819
1919,149284.19443778586
1920,153436.44871399135
1921,399628.0618984089
1922,337592.1569743298
1923,198957.99656301862
1924,240848.58690429816
1925,228468.08232843273
1926,371094.4594836714
1927,137538.98887643346
1928,158121.47327758634
1929,125738.77588815674
1930,126252.69094477112
1931,137081.21156429796
1932,135398.01416249835
1933,173996.1117255507
1934,181706.967957141
1935,176155.3355023244
1936,185322.86528731597
1937,180230.62333602848
1938,168019.98316364383
1939,251392.85472416232
1940,203234.2413517487
1941,178438.19536422522
1942,190718.54596144558
1943,206110.03964548162
1944,319198.6363391607
1945,375128.98780181614
1946,162687.84587105332
1947,318617.75468244473
1948,171182.62362825027
1949,253392.25769887556
1950,178125.21315172527
1951,260284.72348422176
1952,244984.8475411641
1953,162669.82405860577
1954,209318.88973568124
1955,129477.93409794362
1956,279276.23300137126
1957,161579.9940149884
1958,311147.76347570244
1959,139822.26561120804
1960,117135.7856309053
1961,121171.80503487049
1962,100667.51956562408
1963,110682.30825291596
1964,116529.17536887353
1965,161690.68727515667
1966,160348.66480902964
1967,286741.76865091565
1968,379742.7642676836
1969,374289.9393096896
1970,412340.7317645673
1971,441774.6984726269
1972,361010.9563450607
1973,265393.81050421804
1974,305056.8114525096
1975,450825.618870621
1976,278723.3990026419
1977,370312.8624227035
1978,340487.1482851968
1979,346002.9962786292
1980,195223.11844569116
1981,341542.85238924134
1982,231715.76093797648
1983,225666.82338168542
1984,178479.69008862774
1985,203154.9658850228
1986,207800.52630652123
1987,188798.23768920184
1988,178534.29358661635
1989,190039.78664895648
1990,221041.10529850042
1991,203502.62452618635
1992,212899.75132157851
1993,177274.94939451013
1994,247783.2241667945
1995,189713.40271178834
1996,257666.85667731395
1997,341097.9871429164
1998,358589.97508203523
1999,250929.04973000786
2000,303622.6043874927
2001,267739.1583027881
2002,231264.81615247234
2003,252964.1865426436
2004,264948.44204184116
2005,235252.70340360468
2006,222989.02305037214
2007,250273.89947828455
2008,202038.96216917748
2009,184552.41183909308
2010,193355.06581046674
2011,150669.61418218486
2012,184641.2576650978
2013,181269.13154210884
2014,185479.37228709264
2015,195558.83079821902
2016,190507.5741816415
2017,204141.62306816125
2018,124181.45214953006
2019,130090.88038756406
2020,120883.21101948003
2021,120400.81126816961
2022,176927.47337399842
2023,156814.58075144567
2024,216759.68910780197
2025,396466.1545677474
2026,188340.64913088374
2027,146123.68433354367
2028,154512.66389930501
2029,173218.1178365787
2030,288968.96270466933
2031,272932.69411524636
2032,285520.28915316553
2033,277080.70230608725
2034,163134.9426018417
2035,203146.63004131953
2036,186328.7324349114
2037,192206.8798113629
2038,326553.2969337222
2039,209001.43268046022
2040,401878.8403612377
2041,279506.63841715775
2042,204429.0698899641
2043,170018.97521312776
2044,174044.8824058601
2045,233133.86773309475
2046,134286.97106344384
2047,155152.00892653788
2048,131393.0779927298
2049,135396.35585791507
2050,177454.76709955622
2051,106671.11747615066
2052,136665.3670295035
2053,142367.1240780714
2054,90930.12081247932
2055,158850.7538554947
2056,121630.06868754841
2057,130313.9984681607
2058,203616.20730625498
2059,132703.02207952662
2060,160253.56182090557
2061,184222.75413284593
2062,139311.34017053252
2063,115177.72818958474
2064,139192.13139879424
2065,120424.54683576137
2066,172240.2424012009
2067,132225.97440171076
2068,132746.26700577862
2069,87874.22137126265
2070,110420.10446659737
2071,98680.74015292719
2072,140668.82450478684
2073,132942.7878263334
2074,177672.59343309747
2075,144199.53854336328
2076,125162.83030356305
2077,148191.166663495
2078,133061.8038745103
2079,132143.24181980343
2080,114536.0761301172
2081,122940.28151273976
2082,130794.52296221818
2083,143623.28600982158
2084,113821.48970465382
2085,134414.29002917226
2086,117662.15809126578
2087,118698.25027521099
2088,106777.67304389617
2089,101025.20661096997
2090,135761.56017638452
2091,126921.51028375204
2092,135024.7344170214
2093,143212.38435177438
2094,147578.6271938596
2095,154163.57168892506
2096,88850.34726193508
2097,102976.85571994154
2098,147123.75071330593
2099,67072.91299668919
2100,114332.94641728485
2101,120138.24763852362
2102,149421.44411010772
2103,107499.86473317946
2104,134412.81791956004
2105,133874.08590178945
2106,79743.96110637244
2107,259454.34511012668
2108,121318.12077134708
2109,116838.7612213071
2110,123638.39092518052
2111,162940.42097969033
2112,140331.7416901759
2113,118412.1756655708
2114,106728.65614276048
2115,145351.98664933746
2116,109469.3916738354
2117,146501.51950332988
2118,118241.22439092668
2119,111258.33081169653
2120,109782.3502950637
2121,118509.355160606
2122,106615.74133348842
2123,93416.22397030852
2124,191907.52608387056
2125,135362.827612317
2126,160231.91529533933
2127,149506.49577492947
2128,137346.72367078022
2129,108899.85948094481
2130,139464.8182406637
2131,156328.82180146253
2132,111224.13760127989
2133,119607.47393197837
2134,119045.88854983347
2135,107130.7131216671
2136,82181.41170352712
2137,117979.15822126932
2138,136495.8631400723
2139,149000.14099436466
2140,133227.67533343498
2141,137431.95786732415
2142,140904.7408788066
2143,144945.53089961974
2144,120433.33599236424
2145,129263.08050501828
2146,147780.03383617447
2147,170867.34919912962
2148,125818.08495830715
2149,133787.9632230107
2150,237958.01156203082
2151,142942.53784891032
2152,173274.48509862646
2153,159202.82468754024
2154,114595.39958438052
2155,125371.3148556676
2156,216199.3484193024
2157,240786.92801321222
2158,235991.97209855542
2159,219894.74778301985
2160,173190.45374006787
2161,247967.90997427033
2162,452077.0191227291
2163,340231.05886962067
2164,253394.6431796431
2165,172939.1659773711
2166,142911.65397651657
2167,205349.31511501517
2168,203147.64722654925
2169,192976.07137318607
2170,215901.8911190153
2171,143502.01370028977
2172,142307.60895156325
2173,156937.0890377869
2174,245714.9427517174
2175,321173.0247716405
2176,317655.7641663194
2177,251439.10927225236
2178,222637.45621773842
2179,141870.88205588365
2180,181484.0569920352
2181,197822.49838130546
2182,224832.96214404443
2183,197118.43874944403
2184,139887.08015272624
2185,128622.20418342136
2186,146281.898346211
2187,147622.63848214608
2188,154241.30817432626
2189,175982.35406003453
2190,94547.31419602351
2191,96870.09456646543
2192,99482.3338151645
2193,99518.73316820347
2194,103100.27334942213
2195,116931.29451056063
2196,110155.78410626105
2197,109640.63097480078
2198,163682.54089672145
2199,163685.80591890254
2200,132007.28420724315
2201,127067.75594614369
2202,195809.007242795
2203,163832.55106708824
2204,166231.25668231354
2205,117178.65277664349
2206,134906.04907640524
2207,244380.5701797237
2208,229382.11942605898
2209,182069.24415900087
2210,125221.0496111468
2211,112366.45601739816
2212,111708.77144176498
2213,106427.62885644266
2214,149933.48759370344
2215,104181.52203640845
2216,143391.08058431774
2217,74301.22933716862
2218,91203.98805556218
2219,76399.51086431663
2220,83703.54490145962
2221,346227.68660304596
2222,258008.29962121378
2223,278050.5253286187
2224,220917.22692221138
2225,135877.33794843324
2226,180588.32571407635
2227,196370.44231830773
2228,272085.755825327
2229,240288.78658747525
2230,157649.1772096501
2231,209616.79971298977
2232,176104.6089247386
2233,167967.89778173226
2234,253841.18782584727
2235,194405.28676790363
2236,276281.5867191281
2237,344035.2455357574
2238,199941.9957879918
2239,129113.32474049414
2240,159507.4924606335
2241,152752.72849077356
2242,140365.72238487066
2243,146695.01360464928
2244,96711.21255603322
2245,96463.91883619018
2246,147753.7710557071
2247,104379.60951971343
2248,124829.23270700088
2249,126537.10846024909
2250,136119.52361763007
2251,127142.76632707
2252,175682.08282904202
2253,158872.22464406825
2254,179948.0523661079
2255,186668.02303320463
2256,185759.03131643764
2257,187662.0910640319
2258,181252.7748685658
2259,176958.13226138882
2260,150788.76196190016
2261,191270.1029096043
2262,210317.53057895086
2263,326764.63493818475
2264,428101.63719644106
2265,173359.41144907783
2266,299788.6729902052
2267,350510.17185234756
2268,378691.4744864287
2269,165011.2934649832
2270,180481.61540307177
2271,247387.62561617195
2272,207600.33627423263
2273,160426.8282774723
2274,167083.0957632453
2275,162495.34956694883
2276,170288.81030672885
2277,175787.31032482977
2278,156427.44442125253
2279,120856.1301404578
2280,116204.4825659437
2281,171892.32908852992
2282,170623.1335944836
2283,103185.63258081503
2284,111098.03099371135
2285,155842.75913210688
2286,130835.50114197051
2287,344443.99810154125
2288,270736.6948075568
2289,370473.22970850527
2290,404785.75904242654
2291,313620.7703467626
2292,417080.6708141953
2293,438317.1023663179
2294,379681.8791769998
2295,414968.27914846945
2296,285328.2387948173
2297,306580.281668723
2298,331486.8265206089
2299,363114.14356388233
2300,314934.05618306407
2301,276143.1481810305
2302,227603.02030154382
2303,241563.67760403137
2304,244807.28982394063
2305,178962.2371099944
2306,179096.42682428006
2307,179048.4619544188
2308,226280.8160999489
2309,294448.30588952807
2310,234389.97846253047
2311,195197.13432627378
2312,174488.85946120005
2313,177302.3336140575
2314,178284.2006146097
2315,176662.67692716466
2316,181811.73210052666
2317,174494.23532382885
2318,175223.58988292012
2319,178143.15395217124
2320,185503.428017615
2321,251463.0006551453
2322,177492.1906267003
2323,184321.32028568297
2324,165905.72776373
2325,218088.20529176082
2326,169721.16301565387
2327,213706.76667262756
2328,221127.0940095717
2329,182844.88572766984
2330,180849.09503862608
2331,349008.3749974922
2332,400656.13349236344
2333,321054.62048820296
2334,260965.43445341146
2335,263026.3682436034
2336,343522.1242714737
2337,196982.64616537717
2338,277194.2772159527
2339,239361.87709668966
2340,378580.68465706945
2341,217038.45537900325
2342,239315.52158893962
2343,219132.98107769637
2344,233859.10939614332
2345,242337.04553410743
2346,220936.89967362426
2347,196200.4666477506
2348,226722.66217669073
2349,157156.809301634
2350,284240.3881457658
2351,266977.21497456543
2352,252394.60052195008
2353,200830.1621274077
2354,137584.97032537175
2355,165149.70628652754
2356,151710.5816746272
2357,202061.3026775986
2358,192580.80550100995
2359,125381.07306172009
2360,121397.99283330688
2361,141574.76810419856
2362,265397.0923119617
2363,144370.32322684533
2364,148261.57643446565
2365,222695.38245989208
2366,198348.87993631492
2367,232109.79563169018
2368,198266.1237812424
2369,231145.12050426894
2370,172884.53402676038
2371,175312.4990398861
2372,174509.49227036533
2373,267820.4940494897
2374,292369.6080859553
2375,234117.20923973565
2376,264606.7501383547
2377,340133.2460482872
2378,133166.56487424622
2379,197437.99710138125
2380,142818.17037161972
2381,159357.04252472284
2382,188349.83047613365
2383,218231.6478896597
2384,243252.2013591288
2385,149139.36752624754
2386,142269.11474458955
2387,133051.9451736739
2388,104864.526554186
2389,129006.35682151062
2390,132641.515260866
2391,134692.6949605105
2392,115122.23403255078
2393,163181.3160140594
2394,142627.9797215599
2395,195217.58464049894
2396,152287.61145496982
2397,198047.4558681442
2398,119586.383090368
2399,65513.801250861885
2400,64559.093317220606
2401,118038.85607882326
2402,138068.29167476785
2403,133484.95142052943
2404,140668.93231010612
2405,156349.3268285461
2406,130744.74009997289
2407,130310.65341330633
2408,138168.62952804306
2409,135943.84031868138
2410,166437.91692780357
2411,123231.71034163095
2412,155769.96494297378
2413,141839.50210889927
2414,132569.079909466
2415,131843.9668755015
2416,128334.75162600413
2417,132635.46045510925
2418,119986.06373239137
2419,135317.74781838048
2420,124865.24473610982
2421,154387.46665161292
2422,121224.82699271488
2423,128571.50336605874
2424,153147.76139060536
2425,157752.6162104844
2426,126667.77689445578
2427,137400.06287588007
2428,177111.45397587863
2429,117605.6153625564
2430,127454.56958176118
2431,118848.75935745562
2432,135358.3062462493
2433,143734.1198107169
2434,145778.9746902232
2435,152293.1494973589
2436,107649.3405004057
2437,115237.73436634973
2438,121739.5048181078
2439,113534.12440946035
2440,124890.75242426425
2441,106474.63040436254
2442,106829.81790504848
2443,113664.72902691903
2444,122849.63058969376
2445,86316.39977466625
2446,126758.32558192257
2447,223563.96926421524
2448,143889.13992598953
2449,113487.97919049313
2450,158286.80662821795
2451,121637.43242232276
2452,228291.19493637176
2453,102249.78324905684
2454,123910.59206107617
2455,106101.39036903136
2456,141342.04256166305
2457,114195.59589019885
2458,113731.39462802467
2459,111036.54937678318
2460,137253.8624379308
2461,114149.42432567065
2462,138483.70340075542
2463,118186.3705978436
2464,146129.84922321085
2465,123926.15294206937
2466,117584.36999541099
2467,156393.05703457454
2468,91846.87986331597
2469,92844.26263067998
2470,175632.93561063887
2471,211014.53832386612
2472,168970.6361866968
2473,115718.6708877975
2474,108278.63871643404
2475,231989.70845098814
2476,107550.06042503928
2477,129743.62571401201
2478,162048.32924174867
2479,120183.58118145764
2480,130335.79879870993
2481,128469.83080705596
2482,134186.22770344876
2483,118711.96786811705
2484,123433.69735382072
2485,122038.1220831695
2486,153117.44287926154
2487,178126.3381825424
2488,156233.67062884598
2489,145375.48793386016
2490,150260.0763167214
2491,92604.8501879454
2492,179124.67526477308
2493,133362.69215722612
2494,170754.43155832207
2495,102242.49337744596
2496,214705.8934621282
2497,151883.780431572
2498,120909.73677923695
2499,94176.4016043584
2500,133637.5686034638
2501,138218.22618563243
2502,149740.46098980744
2503,98596.02952041515
2504,183332.71941752854
2505,219447.93497630992
2506,255803.93486355612
2507,312206.6416098959
2508,255527.7483692302
2509,219726.12011538402
2510,233806.8397507423
2511,189953.62629319122
2512,210610.89893838164
2513,218688.34941193936
2514,231897.02206350246
2515,145994.718151895
2516,150241.46502504643
2517,131902.87299127306
2518,146192.91479830537
2519,218849.4761084599
2520,204376.42682002956
2521,195702.27761761192
2522,217027.77596261053
2523,135222.8944522475
2524,139185.963268718
2525,140753.57496755515
2526,142673.93501252876
2527,116931.5691058549
2528,128899.87807022971
2529,134220.2922124201
2530,114132.5223062024
2531,242441.69161137138
2532,225861.43117219862
2533,201138.79546524887
2534,244740.31131471062
2535,302597.49699866504
2536,235422.70276725953
2537,231216.03303216517
2538,188100.7399327303
2539,190995.71301357483
2540,173002.44099345614
2541,185167.2551974171
2542,160555.2001953432
2543,127768.35829082981
2544,138340.33003645227
2545,124420.96463693665
2546,144998.0696755586
2547,137109.76767242528
2548,148032.81019679835
2549,160028.35128506765
2550,392958.16555555555
2551,142691.49734419354
2552,120590.45691905367
2553,93868.37993509347
2554,117258.83722391745
2555,111467.76923019366
2556,112090.65777986248
2557,118412.82097161845
2558,152949.97983657013
2559,138175.88526626167
2560,126007.56665665825
2561,146253.12920156022
2562,143557.1215048921
2563,148340.57511189042
2564,174986.92178034334
2565,125752.27304287603
2566,150960.71702976205
2567,129923.30721627106
2568,181953.86520238637
2569,181276.88519654694
2570,124465.26835510816
2571,160620.98281689046
2572,192339.24546260294
2573,250689.81112706
2574,294267.17806616257
2575,125665.20000923805
2576,132050.48375029827
2577,156018.5681986263
2578,103300.1095627104
2579,86547.31169637165
2580,125970.59149749763
2581,138276.40884669547
2582,116428.76086189707
2583,282159.8661082365
2584,155440.83217419687
2585,177518.4584341419
2586,202813.8367931841
2587,205372.23505561615
2588,157185.68697761846
2589,140954.41720638706
2590,237757.8286983337
2591,204742.2347919726
2592,224765.44297000105
2593,247344.2780825202
2594,177034.7474557172
2595,212284.24866449094
2596,323401.3058400207
2597,176838.33751168975
2598,272447.4135768005
2599,341486.0886925456
2600,144217.7236141025
2601,131401.66935266598
2602,91280.42703049102
2603,95358.17501890782
2604,93341.56461006051
2605,90823.26696816599
2606,141493.84521240628
2607,169398.80326367056
2608,189368.7915310014
2609,168369.13271765798
2610,116331.35999203977
2611,158244.52108797868
2612,151586.77607044615
2613,127645.21468036731
2614,127776.19569207162
2615,152174.58396518475
2616,136212.22939880763
2617,173898.95493918535
2618,178449.53229944088
2619,234338.56087068154
2620,182451.27780171207
2621,182710.57053793114
2622,185257.50062322497
2623,253056.86288184102
2624,269246.2645192848
2625,307600.4898145541
2626,161817.2925552174
2627,189657.98119237402
2628,399860.0228418894
2629,524919.5593582442
2630,355548.9572878354
2631,441711.48463751096
2632,400526.4761358719
2633,318355.30065891775
2634,377638.4714258922
2635,147622.49289534223
2636,200819.70198251525
2637,171441.5781778485
2638,256101.47373059447
2639,179859.2415264899
2640,149399.73974610883
2641,111186.77169867644
2642,185848.33391698182
2643,112513.99683989132
2644,130780.72878512736
2645,103132.77771978143
2646,99219.22319675668
2647,101785.27519717677
2648,141557.38466230922
2649,141471.17114362225
2650,157611.3795458585
2651,162311.49665943385
2652,431456.591683774
2653,249371.28261278255
2654,244756.2507737102
2655,365213.752132381
2656,314672.11431403743
2657,341149.5060083721
2658,278007.03244876716
2659,294956.841150872
2660,311752.2643723354
2661,326574.7507375907
2662,349643.7991850899
2663,271318.30692360434
2664,291504.60720169736
2665,342947.60894011386
2666,302887.9286634715
2667,175628.55152495526
2668,185331.92118286688
2669,174168.13445638205
2670,285538.1787782755
2671,185798.09273191367
2672,185804.0294189311
2673,199276.56673721387
2674,196951.10990193646
2675,177179.0361358007
2676,192951.8365728075
2677,192662.04363498624
2678,263581.1790022067
2679,279463.18327449
2680,271866.1059567619
2681,403603.0183488427
2682,328592.1634490942
2683,508473.8396960909
2684,308070.8507809326
2685,332140.71082375373
2686,263898.8313420194
2687,331092.1378291971
2688,231791.32726512168
2689,216997.65459015014
2690,466534.1609012066
2691,183422.5274372747
2692,140321.76163888382
2693,196808.94767823853
2694,137616.68805253902
2695,196167.73993529053
2696,190334.0498073423
2697,186637.62037773896
2698,194583.18160355338
2699,175457.7027439197
2700,168491.88367474635
2701,146619.3006711468
2702,119560.23199937704
2703,145627.4491669448
2704,139034.09161597324
2705,129751.08872739511
2706,120742.98043425975
2707,124186.5470819681
2708,136267.66151433554
2709,116671.39101022341
2710,125529.98664954302
2711,271054.3508192863
2712,355755.8166542489
2713,183042.72936146363
2714,153441.28251302146
2715,175096.3461974694
2716,167713.1252096084
2717,189189.09730440495
2718,234739.24537027383
2719,154292.642291694
2720,165900.8293368183
2721,143166.21113525378
2722,159037.62307663835
2723,140348.8211930833
2724,125691.68629129947
2725,139699.07202837805
2726,145719.43416251623
2727,167376.883459347
2728,166428.34206086083
2729,154193.36023624364
2730,147745.08937097885
2731,121006.84448500499
2732,117127.15676184266
2733,160821.15244356488
2734,145424.7411846587
